,car,glass,plate,truck,Vehicles,Dinnerware,closer to vehicles,closer to dinnerware,,,,,
261,0.0369146072,0.034085344,0.0313233645,0.0301957661,0.0335551867,0.0327043542,False,True,,,,,
262,0.1117194713,0.1243693848,0.1239530856,0.1100952949,0.1109073831,0.1241612352,True,False,,,,,
263,0.1944849986,0.1757899549,0.1662394607,0.106798839,0.1506419188,0.1710147078,True,False,,,,,
264,0.2360649326,0.2301537965,0.1948926199,0.2050843022,0.2205746174,0.2125232082,False,True,,,,,
265,0.1089506454,0.1380661769,0.1147390268,0.0762269547,0.0925888,0.1264026019,True,False,,,,,
266,0.121163465,0.1103719536,0.1146564156,0.0732578892,0.0972106771,0.1125141846,True,False,,,,,
267,0.1276120908,0.1446864436,0.10716456,0.1020778567,0.1148449737,0.1259255018,True,False,,,,,
268,0.1199093283,0.1391463915,0.1169898292,0.1155431244,0.1177262263,0.1280681103,True,False,,,,,
269,0.0773559842,0.0840882412,0.0870595575,0.0683701937,0.072863089,0.0855738993,True,False,,,,,
270,0.1152696919,0.0905369981,0.1380372938,0.0853066594,0.1002881756,0.114287146,True,False,,,,,
271,0.1541387604,0.1032875636,0.131384736,0.1306451321,0.1423919462,0.1173361498,False,True,,,,,
272,0.0641224636,0.0677413606,0.0857982039,0.0641525292,0.0641374964,0.0767697822,True,False,,,,,
273,0.1429891916,0.1347816027,0.1460153069,0.1512613139,0.1471252528,0.1403984548,False,True,,,,,
274,0.0719983102,0.0823052251,0.0611200206,0.0637568246,0.0678775674,0.0717126229,True,False,,,,,
275,0.0448432849,0.0714722645,0.0985378646,0.0450232327,0.0449332588,0.0850050646,True,False,,,,,
276,0.1398816663,0.1148895503,0.0974624957,0.0803893377,0.110135502,0.106176023,False,True,,,,,
277,0.0703294509,0.0546098965,0.0748199539,0.0713496572,0.070839554,0.0647149252,False,True,,,,,
278,0.1167753313,0.1805448408,0.123268908,0.1307921023,0.1237837168,0.1519068744,True,False,,,,,
279,0.1019966206,0.0840333935,0.0989523808,0.0972290599,0.0996128403,0.0914928872,False,True,,,,,
280,0.0794329253,0.0836874374,0.0940325213,0.0780184473,0.0787256863,0.0888599794,True,False,,,,,
281,0.163679143,0.18986675,0.202120445,0.1441009114,0.1538900272,0.1959935975,True,False,,,,,
282,0.0982149008,0.1269232584,0.1543350462,0.065836866,0.0820258834,0.1406291523,True,False,,,,,
283,0.0998900704,0.1133523365,0.0810702628,0.0700103676,0.084950219,0.0972112996,True,False,,,,,
284,0.1126733141,0.138849591,0.127184202,0.1001624367,0.1064178754,0.1330168965,True,False,,,,,
285,0.0969332301,0.0935430512,0.0904078275,0.0754778434,0.0862055367,0.0919754393,True,False,,,,,
286,0.0627277483,0.0980731073,0.0977110896,0.1012082712,0.0819680098,0.0978920984,True,False,,,,,
287,0.0871583683,0.0702437978,0.089552973,0.0678872835,0.0775228259,0.0798983854,True,False,,,,,
288,0.1044523263,0.0726120713,0.08054592,0.0785049698,0.091478648,0.0765789957,False,True,,,,,
289,0.1764901081,0.113413802,0.1857475119,0.1312370523,0.1538635802,0.1495806569,False,True,,,,,
290,0.0734622182,0.0811635676,0.0769934714,0.0842446056,0.0788534119,0.0790785195,True,False,,,,,
291,0.0852151458,0.0973240127,0.082252487,0.0838231581,0.0845191519,0.0897882499,True,False,,,,,
292,0.0761309714,0.0915524321,0.1069023399,0.0800177881,0.0780743797,0.099227386,True,False,,,,,
293,0.1069819947,0.1118603675,0.1218158129,0.0912470433,0.099114519,0.1168380902,True,False,,,,,
294,0.0937458708,0.0888337408,0.0907973904,0.098059466,0.0959026684,0.0898155656,False,True,,,,,
295,0.070117848,0.0811626697,0.0837837979,0.0588992403,0.0645085442,0.0824732338,True,False,,,,,
296,0.081662001,0.0569224009,0.0804415431,0.0811478599,0.0814049305,0.068681972,False,True,,,,,
297,0.1233209556,0.1389571713,0.1673087258,0.1227766224,0.123048789,0.1531329485,True,False,,,,,
298,0.0936910479,0.123776448,0.1065700004,0.129604892,0.11164797,0.1151732242,True,False,,,,,
299,0.1234743792,0.1338102543,0.1011625263,0.106293963,0.1148841711,0.1174863903,True,False,,,,,
300,0.0522710171,0.0753243014,0.0610553736,0.0540660825,0.0531685498,0.0681898375,True,False,,,,,
301,0.1091542436,0.1168460839,0.1055954355,0.0786754618,0.0939148527,0.1112207597,True,False,,,,,
302,0.0939203922,0.0988571767,0.0644609939,0.0795384026,0.0867293974,0.0816590853,False,True,,,,,
303,0.1139452638,0.1141172371,0.077423628,0.0934485263,0.1036968951,0.0957704325,False,True,,,,,
304,0.0818323789,0.0624158867,0.0927756431,0.0758716689,0.0788520239,0.0775957649,False,True,,,,,
305,0.1553180026,0.1385052517,0.1564437532,0.1021650373,0.1287415199,0.1474745025,True,False,,,,,
306,0.1036821947,0.0840913981,0.0981028292,0.0763069614,0.089994578,0.0910971136,True,False,,,,,
307,0.0940198368,0.0914289177,0.1077976317,0.092445305,0.0932325709,0.0996132747,True,False,,,,,
308,0.1384449557,0.1566339626,0.1190922793,0.1105597978,0.1245023767,0.137863121,True,False,,,,,
309,0.0675104014,0.0886090875,0.0998138444,0.0680207058,0.0677655536,0.094211466,True,False,,,,,
310,0.123381443,0.2000815985,0.1161507076,0.120017719,0.121699581,0.158116153,True,False,,,,,
311,0.0889881895,0.0931931978,0.0738213833,0.0638217081,0.0764049488,0.0835072906,True,False,,,,,
312,0.1356181534,0.2193173284,0.1396953076,0.1285054535,0.1320618034,0.179506318,True,False,,,,,
313,0.1765440744,0.1268003641,0.1363896048,0.1670520037,0.171798039,0.1315949845,False,True,,,,,
314,0.1325279294,0.1089916905,0.105281165,0.103191163,0.1178595462,0.1071364278,False,True,,,,,
315,0.0706844551,0.0960069016,0.0828726481,0.056492139,0.063588297,0.0894397749,True,False,,,,,
316,0.0863308077,0.0703035489,0.0792979708,0.0627095235,0.0745201656,0.0748007599,True,False,,,,,
317,0.0598937891,0.0657976911,0.0799797515,0.0648916779,0.0623927335,0.0728887213,True,False,,,,,
318,0.1040383424,0.1508252869,0.0935976288,0.0966066128,0.1003224776,0.1222114578,True,False,,,,,
319,0.1302379321,0.110480931,0.1183759409,0.0918956322,0.1110667822,0.1144284359,True,False,,,,,
320,0.1269848708,0.1074756149,0.1226618862,0.1140864404,0.1205356556,0.1150687506,False,True,,,,,
321,0.1738894799,0.1040217535,0.1024112361,0.1305380955,0.1522137877,0.1032164948,False,True,,,,,
322,0.1418571717,0.1750868232,0.1965619025,0.0976388422,0.119748007,0.1858243628,True,False,,,,,
323,0.0850040204,0.0595118003,0.0528594291,0.0513988086,0.0682014145,0.0561856147,False,True,,,,,
324,0.074704771,0.1020561816,0.0848805872,0.0717245255,0.0732146483,0.0934683844,True,False,,,,,
325,0.0856977302,0.0580538548,0.0844115754,0.0665781786,0.0761379544,0.0712327151,False,True,,,,,
326,0.1053103917,0.1048075214,0.1075305379,0.0896480934,0.0974792426,0.1061690296,True,False,,,,,
327,0.1718437102,0.1557077436,0.153224971,0.168926815,0.1703852626,0.1544663573,False,True,,,,,
328,0.049129121,0.0538660311,0.0581450532,0.0578325502,0.0534808356,0.0560055421,True,False,,,,,
329,0.0556117237,0.0646052629,0.0494370857,0.0463874334,0.0509995785,0.0570211743,True,False,,,,,
330,0.0627078763,0.0691110631,0.0723235498,0.0338769184,0.0482923973,0.0707173064,True,False,,,,,
331,0.1445850427,0.1282083327,0.1061585094,0.0804947279,0.1125398853,0.117183421,True,False,,,,,
332,0.0610807572,0.0814824855,0.0580900446,0.0747139838,0.0678973705,0.069786265,True,False,,,,,
333,0.1058245227,0.1437559976,0.150907808,0.0984892581,0.1021568904,0.1473319028,True,False,,,,,
334,0.0874872665,0.1221414769,0.1030269268,0.0903515883,0.0889194274,0.1125842018,True,False,,,,,
335,0.1024265221,0.1175149094,0.1227343333,0.0909411325,0.0966838273,0.1201246213,True,False,,,,,
336,0.1096898371,0.1253062169,0.1573838851,0.1154281423,0.1125589897,0.141345051,True,False,,,,,
337,0.0604536982,0.0583747731,0.0535293109,0.0752237682,0.0678387332,0.055952042,False,True,,,,,
338,0.1051505281,0.1173631431,0.1236160852,0.0925336816,0.0988421048,0.1204896142,True,False,,,,,
339,0.1470410831,0.1187387071,0.1292111483,0.1447952447,0.1459181639,0.1239749277,False,True,,,,,
340,0.0678665316,0.0761852819,0.0896237836,0.0644509088,0.0661587202,0.0829045328,True,False,,,,,
341,0.1275194675,0.1486180507,0.116735178,0.0728792742,0.1001993709,0.1326766144,True,False,,,,,
342,0.158414964,0.1109775552,0.1152982725,0.1357737412,0.1470943526,0.1131379139,False,True,,,,,
343,0.0969687436,0.0961727227,0.0997964897,0.0865204432,0.0917445934,0.0979846062,True,False,,,,,
344,0.0773156181,0.0929213777,0.1219205855,0.0788711681,0.0780933931,0.1074209816,True,False,,,,,
345,0.0640000744,0.0628205551,0.0630960866,0.0829907729,0.0734954237,0.0629583208,False,True,,,,,
346,0.1160945765,0.1044016763,0.1023605746,0.1018680107,0.1089812936,0.1033811255,False,True,,,,,
347,0.1316205453,0.1531803082,0.1503351475,0.0896931529,0.1106568491,0.1517577279,True,False,,,,,
348,0.2384509026,0.216503174,0.2538101528,0.1983954805,0.2184231916,0.2351566634,True,False,,,,,
349,0.0711242931,0.0780946351,0.0611939729,0.0482601324,0.0596922127,0.069644304,True,False,,,,,
350,0.0815059193,0.0913706221,0.0696932728,0.096139031,0.0888224752,0.0805319474,False,True,,,,,
351,0.0517754978,0.1047607702,0.0719072666,0.0598135459,0.0557945219,0.0883340184,True,False,,,,,
352,0.241348424,0.215947357,0.2647960267,0.2930892512,0.2672188376,0.2403716919,False,True,,,,,
353,0.0826082171,0.151162731,0.1099612046,0.1065280756,0.0945681463,0.1305619678,True,False,,,,,
354,0.1168812684,0.0990304976,0.1093334586,0.1171449442,0.1170131063,0.1041819781,False,True,,,,,
355,0.0716046071,0.0583731941,0.0578441979,0.0611195225,0.0663620648,0.058108696,False,True,,,,,
356,0.0985002339,0.1117016329,0.1126787095,0.119372257,0.1089362455,0.1121901712,True,False,,,,,
357,0.1148793693,0.1288148949,0.1301011409,0.1067083167,0.110793843,0.1294580179,True,False,,,,,
358,0.1432389048,0.1199094376,0.119634413,0.1196013412,0.131420123,0.1197719253,False,True,,,,,
359,0.0848129607,0.1451959392,0.1049918567,0.0923656356,0.0885892981,0.125093898,True,False,,,,,
360,0.0755354415,0.0724330083,0.0930059073,0.0694277039,0.0724815727,0.0827194578,True,False,,,,,
361,0.1144171865,0.1176652661,0.1130628331,0.1197158885,0.1170665375,0.1153640496,False,True,,,,,
362,0.126569884,0.0939477812,0.1337367197,0.1220462774,0.1243080807,0.1138422505,False,True,,,,,
363,0.0856376311,0.0705405474,0.0550617007,0.0533789145,0.0695082728,0.062801124,False,True,,,,,
364,0.0736301125,0.1378402751,0.123859308,0.1279675143,0.1007988134,0.1308497916,True,False,,,,,
365,0.0340099021,0.033399676,0.0359547102,0.0265052161,0.0302575591,0.0346771931,True,False,,,,,
366,0.0911343793,0.0943382828,0.1019860368,0.0748757058,0.0830050425,0.0981621598,True,False,,,,,
367,0.0886301682,0.0801389917,0.087006122,0.074841273,0.0817357206,0.0835725568,True,False,,,,,
368,0.0604486184,0.0736931333,0.0908979417,0.0605401335,0.0604943759,0.0822955375,True,False,,,,,
369,0.150381494,0.1442621257,0.1433908281,0.1275518167,0.1389666554,0.1438264769,True,False,,,,,
370,0.2281457828,0.1691690908,0.164342869,0.1184914476,0.1733186152,0.1667559799,False,True,,,,,
371,0.0638500048,0.0634405967,0.0705388475,0.0715882224,0.0677191136,0.0669897221,False,True,,,,,
372,0.1173072466,0.1035804345,0.1036015085,0.0917356461,0.1045214463,0.1035909715,False,True,,,,,
373,0.1205322865,0.1381854813,0.1124068831,0.1386877804,0.1296100334,0.1252961822,False,True,,,,,
374,0.099100491,0.1093743397,0.1201665979,0.0812759329,0.0901882119,0.1147704688,True,False,,,,,
375,0.0879832054,0.1165015613,0.0832176916,0.0596232865,0.0738032459,0.0998596265,True,False,,,,,
376,0.0866883925,0.0790412746,0.0660270471,0.0651152734,0.075901833,0.0725341609,False,True,,,,,
377,0.1533440529,0.1440773164,0.1356371138,0.0886819839,0.1210130184,0.1398572151,True,False,,,,,
378,0.1048638022,0.0914124313,0.0911394094,0.0799703793,0.0924170908,0.0912759204,False,True,,,,,
379,0.1439036826,0.1568726249,0.117324046,0.1425436841,0.1432236833,0.1370983354,False,True,,,,,
380,0.0952622189,0.087360826,0.1331014434,0.073399829,0.084331024,0.1102311347,True,False,,,,,
381,0.0957488756,0.0919318599,0.1129327412,0.0579233435,0.0768361096,0.1024323005,True,False,,,,,
382,0.0883788332,0.1146359136,0.094026474,0.1103609448,0.099369889,0.1043311938,True,False,,,,,
383,0.1831803062,0.1802458106,0.1699138084,0.1749013976,0.1790408519,0.1750798095,False,True,,,,,
384,0.1045817853,0.1262787553,0.1045008701,0.1237100199,0.1141459026,0.1153898127,True,False,,,,,
385,0.1089873888,0.140622243,0.1268930146,0.1095394846,0.1092634367,0.1337576288,True,False,,,,,
386,0.1452914794,0.1930182088,0.1812626275,0.1302257816,0.1377586305,0.1871404181,True,False,,,,,
387,0.0740719473,0.0900182258,0.1376184978,0.0805854671,0.0773287072,0.1138183618,True,False,,,,,
388,0.1410987133,0.1143202409,0.1544915462,0.1246941137,0.1328964135,0.1344058935,True,False,,,,,
389,0.067545859,0.0702399905,0.0933483467,0.0591192187,0.0633325389,0.0817941686,True,False,,,,,
390,0.1615413761,0.1940791287,0.1203258947,0.1514326912,0.1564870336,0.1572025117,True,False,,,,,
391,0.2078751283,0.184510014,0.2086410982,0.1823861197,0.195130624,0.1965755561,True,False,,,,,
392,0.1045233139,0.0696863387,0.1044074257,0.074481683,0.0895024985,0.0870468822,False,True,,,,,
393,0.0945951895,0.0865016549,0.0992586948,0.0939188403,0.0942570149,0.0928801748,False,True,,,,,
394,0.1502830078,0.1034679501,0.100928495,0.1535467916,0.1519148997,0.1021982226,False,True,,,,,
395,0.1177338441,0.1228113281,0.1375047253,0.1041215706,0.1109277073,0.1301580267,True,False,,,,,
396,0.0625266302,0.0587811001,0.0827682348,0.0507710012,0.0566488157,0.0707746674,True,False,,,,,
397,0.0732754532,0.1036119487,0.0835925877,0.0692853661,0.0712804096,0.0936022682,True,False,,,,,
398,0.1021031257,0.1029789532,0.083799173,0.0558965277,0.0789998267,0.0933890631,True,False,,,,,
399,0.0715064319,0.0924075459,0.0879725803,0.0852197909,0.0783631114,0.0901900631,True,False,,,,,
400,0.1400006961,0.1380163805,0.1494501937,0.1327470496,0.1363738728,0.1437332871,True,False,,,,,
401,0.1048871177,0.111439096,0.1497449338,0.0834665364,0.0941768271,0.1305920149,True,False,,,,,
402,0.1335686678,0.1465737703,0.1363301972,0.1113951268,0.1224818973,0.1414519838,True,False,,,,,
403,0.102055306,0.0971554267,0.1547925011,0.0897315372,0.0958934216,0.1259739639,True,False,,,,,
404,0.1335711431,0.1084443684,0.1189760664,0.0975051847,0.1155381639,0.1137102174,False,True,,,,,
405,0.0885549136,0.1300814096,0.1320291896,0.1033141561,0.0959345349,0.1310552996,True,False,,,,,
406,0.0726830155,0.083117082,0.1041666982,0.1113692353,0.0920261254,0.0936418901,True,False,,,,,
407,0.0796405499,0.0829285952,0.090319343,0.0699043426,0.0747724462,0.0866239691,True,False,,,,,
408,0.0570531848,0.0431113837,0.0589087299,0.0358346451,0.0464439149,0.0510100568,True,False,,,,,
409,0.1741776585,0.1749700383,0.2400025567,0.1565492172,0.1653634378,0.2074862975,True,False,,,,,
410,0.0661841637,0.085335223,0.0799240917,0.0709653337,0.0685747487,0.0826296573,True,False,,,,,
411,0.1435814678,0.1474105963,0.168297962,0.1093044397,0.1264429538,0.1578542792,True,False,,,,,
412,0.135112296,0.1316814622,0.1427221248,0.1159455295,0.1255289127,0.1372017935,True,False,,,,,
413,0.1432704954,0.1208697056,0.1228527769,0.0920827658,0.1176766306,0.1218612412,True,False,,,,,
414,0.0909751456,0.1207250525,0.0966855517,0.0752658254,0.0831204855,0.1087053021,True,False,,,,,
415,0.0663331678,0.1209588209,0.098597838,0.0767041368,0.0715186523,0.1097783295,True,False,,,,,
416,0.1717935086,0.1670266152,0.1321225767,0.1283686212,0.1500810649,0.149574596,False,True,,,,,
417,0.0853018362,0.0815224213,0.0967624183,0.0805327051,0.0829172706,0.0891424198,True,False,,,,,
418,0.1098378498,0.1430851904,0.1119714995,0.1008712105,0.1053545301,0.127528345,True,False,,,,,
419,0.2307651564,0.1699518745,0.1317923125,0.1748588233,0.2028119898,0.1508720935,False,True,,,,,
420,0.0981504109,0.1111490192,0.1318639543,0.1186176515,0.1083840312,0.1215064867,True,False,,,,,
421,0.1381091717,0.134358542,0.1570711303,0.1778029025,0.1579560371,0.1457148361,False,True,,,,,
422,0.0742246841,0.0792087849,0.0716890161,0.054095193,0.0641599385,0.0754489005,True,False,,,,,
423,0.1484031549,0.167077684,0.1540439279,0.0942902217,0.1213466883,0.160560806,True,False,,,,,
424,0.1107790117,0.0675023169,0.1118287565,0.0747941216,0.0927865667,0.0896655367,False,True,,,,,
425,0.12099597,0.0916436711,0.1486256566,0.1065534119,0.113774691,0.1201346638,True,False,,,,,
426,0.1425473892,0.2009439769,0.1504552281,0.1456163986,0.1440818939,0.1756996025,True,False,,,,,
427,0.0394971512,0.0370560014,0.0605376776,0.0354064322,0.0374517917,0.0487968395,True,False,,,,,
428,0.0560850344,0.0537511686,0.0741766256,0.0553307016,0.055707868,0.0639638971,True,False,,,,,
429,0.0842537782,0.0509111214,0.0663839781,0.0707015202,0.0774776492,0.0586475498,False,True,,,,,
430,0.1059885856,0.0982380164,0.092891088,0.082513569,0.0942510773,0.0955645522,True,False,,,,,
431,0.0921331395,0.1090659474,0.1003657067,0.0845489121,0.0883410258,0.104715827,True,False,,,,,
432,0.1250227239,0.1354569376,0.1585367522,0.1337782052,0.1294004645,0.1469968449,True,False,,,,,
433,0.0686461087,0.078769465,0.1010787813,0.0661183903,0.0673822495,0.0899241232,True,False,,,,,
434,0.1716512623,0.1700420754,0.1607105407,0.1895374781,0.1805943702,0.165376308,False,True,,,,,
435,0.0782673963,0.0937253567,0.1178459562,0.0686380251,0.0734527107,0.1057856565,True,False,,,,,
436,0.0761326762,0.0851037402,0.0698292674,0.0705730832,0.0733528797,0.0774665038,True,False,,,,,
437,0.0652252969,0.0733518804,0.0765104878,0.0488692438,0.0570472703,0.0749311841,True,False,,,,,
438,0.0763240837,0.1140611468,0.1203373748,0.088257506,0.0822907949,0.1171992608,True,False,,,,,
439,0.0837995732,0.0854986332,0.1044742448,0.1046025575,0.0942010653,0.094986439,True,False,,,,,
440,0.0565349603,0.0580708423,0.0715377901,0.0476262433,0.0520806018,0.0648043162,True,False,,,,,
441,0.0812628932,0.0741534826,0.0710565099,0.0588234313,0.0700431623,0.0726049963,True,False,,,,,
442,0.1491379947,0.2577018467,0.1653560858,0.1201560055,0.1346470001,0.2115289663,True,False,,,,,
443,0.1117199949,0.1339374773,0.1226331406,0.075450618,0.0935853064,0.1282853089,True,False,,,,,
444,0.1820916152,0.1863607568,0.1875057841,0.1474211719,0.1647563935,0.1869332704,True,False,,,,,
445,0.0846906197,0.0918621817,0.0811651082,0.0855258426,0.0851082312,0.086513645,True,False,,,,,
446,0.1029128658,0.106925806,0.1002295252,0.0987066986,0.1008097822,0.1035776656,True,False,,,,,
447,0.0790418881,0.0824145476,0.0784468478,0.0920278112,0.0855348496,0.0804306977,False,True,,,,,
448,0.1522457647,0.1363511719,0.1679207353,0.0982845156,0.1252651402,0.1521359536,True,False,,,,,
449,0.0704202931,0.0889661544,0.0842943035,0.0773237445,0.0738720188,0.0866302289,True,False,,,,,
450,0.0455664925,0.0743130165,0.0794086393,0.0590373076,0.0523019,0.0768608279,True,False,,,,,
451,0.1313129361,0.0897731417,0.1090364079,0.1030541656,0.1171835508,0.0994047748,False,True,,,,,
452,0.0531062927,0.0610031815,0.0871574212,0.0435015694,0.048303931,0.0740803013,True,False,,,,,
453,0.1386609515,0.1050454126,0.138092457,0.1145238202,0.1265923859,0.1215689348,False,True,,,,,
454,0.0950513895,0.0875516776,0.0930756561,0.0748537255,0.0849525575,0.0903136668,True,False,,,,,
455,0.0882442527,0.0866788898,0.0864598962,0.0631066669,0.0756754598,0.086569393,True,False,,,,,
456,0.0946655704,0.1268808266,0.1547481851,0.0677259241,0.0811957473,0.1408145059,True,False,,,,,
457,0.0777684805,0.0748094802,0.0818357943,0.06282125,0.0702948653,0.0783226373,True,False,,,,,
458,0.1061810828,0.1078113153,0.1108666064,0.1151533964,0.1106672396,0.1093389608,False,True,,,,,
459,0.2037889564,0.1503730061,0.1805047238,0.1579402853,0.1808646208,0.1654388649,False,True,,,,,
460,0.1822145585,0.2048164962,0.1611006645,0.1428744336,0.162544496,0.1829585803,True,False,,,,,
